_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40
1,2,8,5,1,12,1,2,1,1,1,1,,1,68fd1e64,4f25e98b,ca9fc7b4,8aeb71bb,25c83c98,fbad5c96,51f248f7,37e4aa92,a73ee510,3b08e48b,753571c7,d319cb43,afd04e3a,1adce6ef,17d9b759,e07ce4a6,07c540c4,7ef5affa,21ddcdc9,a458ea53,a0a725f0,,32c7478e,3fdb382b,e8b83407,edb3e7c7
1,,0,2,1,7207,73,1,2,1,,1,,1,05db9164,80e26c9b,0033392a,290a9443,25c83c98,7e0ccccf,8b64e1c6,5b392875,a73ee510,4b4670a5,529e8447,eceaa4c9,50a56f08,07d13a8f,856b2bc1,f0390505,d4bb7bd8,fdf644e0,21ddcdc9,a458ea53,a5fb38da,c9d4222a,32c7478e,51f169bb,e8b83407,ac1cffeb
0,,-1,5,2,352,311,0,12,224,,0,,2,05db9164,1cfdf714,1275506e,7feeaf55,25c83c98,3bf701e7,4be7ed03,0b153874,a73ee510,0ea7c76e,838d6a6a,63a15012,c91ba988,b28479f6,d345b1a0,fee6cbcc,e5ba7672,e88ffc9d,315ba0e1,a458ea53,e366ffb2,,32c7478e,76c76ca2,cb079c2d,96a0bb25
1,,2,1,2,8831,59,42,2,234,,3,,2,05db9164,38a947a1,5cd5b12c,72d90311,25c83c98,7e0ccccf,0c41b6a1,0b153874,a73ee510,222ae0ea,4ba74619,0afc5d72,879fa878,1adce6ef,5a205a23,369df748,e5ba7672,faeb6b69,,,b23ef24e,,423fab69,0fde6d0a,,
0,,0,45,10,18,,0,10,10,,0,,10,05db9164,f0cf0024,6f67f7e5,41274cd7,25c83c98,7e0ccccf,d84de2eb,0b153874,a73ee510,3e24940c,81d42f77,623049e6,2e9a2599,1adce6ef,55dc357b,c92f3b61,1e88c74f,b04e4670,21ddcdc9,b1252a9d,60f6221e,c9d4222a,3a171ecb,43f13e8b,ea9a246c,731c3655
0,2,3,5,5,100,7,52,15,179,1,12,,7,68fd1e64,a0e12995,622d2ce8,51c64c6d,384874ce,fe6b92e5,9f525672,0b153874,a73ee510,643b1ea5,843d8639,e9521d94,9cab1003,1adce6ef,78c64a1d,ab8b968d,e5ba7672,1616f155,21ddcdc9,5840adea,ee4fa92e,,423fab69,d61a7d0a,9b3e8820,b29c74dc
0,0,7,1,1,3605,101,4,15,81,0,1,,1,c71ae391,421b43cd,2d8ac7f9,29998ed1,25c83c98,7e0ccccf,dc7659bd,0b153874,a73ee510,03e48276,e51ddf94,6aaba33c,3516f6e6,b28479f6,2d0bb053,b041b04a,07c540c4,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
0,0,1,92,13,34,140,12,21,20,0,4,,13,68fd1e64,38a947a1,42a04a35,7031bb66,25c83c98,7e0ccccf,1c86e0eb,1f89b562,a73ee510,ccbfe296,755e4a50,7127a7d6,5978055e,b28479f6,46ed0b3c,51a8930b,e5ba7672,2c6cb693,,,53cb3c2b,,3a171ecb,b258af68,,
0,0,2,40,16,6795,341,2,31,341,0,1,,23,5a9ed9b0,58e67aaf,c8ac2803,b4e1824c,25c83c98,7e0ccccf,a870a74a,5b392875,a73ee510,739ff196,17586bd8,fb880f2c,4c9ff09f,051219e6,d83fb924,fac66072,07c540c4,c21c3e4c,55dd3565,a458ea53,e416a253,,c7dc6720,ada925b2,9b3e8820,40cd9f3b
0,,0,20,6,9915,,0,6,12,,0,,6,68fd1e64,38a947a1,1340c368,0d778a4d,4cf72387,,afe13935,0b153874,a73ee510,3b08e48b,c194aeea,1da7fb0a,f3938fe6,051219e6,655b6b35,382a59a7,776ce399,5f2d60ad,,,efd349f8,,32c7478e,24db27bb,,
0,0,1,7,6,22178,407,3,13,305,0,1,,6,5a9ed9b0,26ece8a8,c87cb9ee,1d9202df,384874ce,7e0ccccf,a0e559da,0b153874,a73ee510,3b08e48b,418037d7,51529697,b0bfed6d,07d13a8f,a45dafc6,ae18339b,27c07bd6,87fd936e,,,5d1d3946,,423fab69,4921c033,,
0,1,1,23,43,33,17,78,7,726,1,14,2,17,05db9164,404660bb,003f419b,ff852091,4cf72387,7e0ccccf,3625ff87,0b153874,a73ee510,4b343c04,755e4a50,349450bc,5978055e,b28479f6,f0449815,6615ffe6,27c07bd6,997cd4bd,21ddcdc9,5840adea,3dd38d65,,32c7478e,c2fe6ca4,f0f449dd,cb451a6d
0,5,21,4,4,306,6,11,7,83,1,5,,4,05db9164,38a947a1,4a2aa10e,31a98432,25c83c98,7e0ccccf,1c86e0eb,0b153874,a73ee510,5df036eb,755e4a50,e3609008,5978055e,b28479f6,46ed0b3c,e8adf34c,e5ba7672,2c6cb693,,,5b5764a1,,3a171ecb,b258af68,,
0,2,58,5,1,344,11,8,1,9,1,3,,1,68fd1e64,a796837e,08de7b18,97ce69e9,25c83c98,fbad5c96,fae8ca82,1f89b562,a73ee510,1dbe64c5,46d4b56a,c5011072,ed738fad,cfef1c29,98eddd86,5a9431f3,e5ba7672,e90118d1,,,e754c5e1,,3a171ecb,8fc66e78,,
0,,0,2,7,3461,,0,7,19,,0,,7,5a9ed9b0,38a947a1,7befd969,a42fe8cb,25c83c98,fbad5c96,46388d36,0b153874,a73ee510,c8e30f21,5b225578,77145fc1,d1be539d,b28479f6,1ab41465,006e616f,1e88c74f,85910cb8,,,ec0a74ba,ad3062eb,32c7478e,068be52a,,
0,,-1,18,7,28729,,0,7,1,,0,0,7,da4eff0f,207b2d81,365d1d63,e9370452,25c83c98,fbad5c96,209d1929,0b153874,a73ee510,f273048c,87fe3e10,8ff467ea,3bd6c21d,07d13a8f,0c67c4ca,acf5f625,e5ba7672,395856b0,21ddcdc9,a458ea53,b6af5d81,,32c7478e,27e81296,001f3601,94525e91
0,0,0,87,4,4893,84,1,13,48,0,1,,12,05db9164,58e67aaf,e148076f,6f62db38,25c83c98,7e0ccccf,7a9ee4e9,37e4aa92,a73ee510,1d508893,a17df47c,7027d583,1ec8e563,051219e6,d83fb924,53107b77,d4bb7bd8,c21c3e4c,55dd3565,a458ea53,09c8b422,,55dd3565,413a4753,9b3e8820,00e78c76
0,2,250,6,3,315,19,30,47,373,2,14,,3,05db9164,58e67aaf,381d8ea3,76bbce8c,4cf72387,7e0ccccf,9f525672,643c0ba9,a73ee510,5c309cee,843d8639,732c8db2,9cab1003,07d13a8f,10935a85,03f89a73,e5ba7672,c21c3e4c,21ddcdc9,a458ea53,d83181ad,,423fab69,3fdb382b,b9266ff0,25bf05c2
0,,3,48,38,7,,0,43,82,,0,,37,05db9164,b56822db,7da86e4b,b733e495,25c83c98,7e0ccccf,e702f4b9,5b392875,a73ee510,474773a7,2bcfb78f,ed397d6b,e6fc496d,b28479f6,a9d1ba1a,056d8866,1e88c74f,38dce391,21ddcdc9,b1252a9d,deaf6b52,c9d4222a,32c7478e,d9556584,001f3601,6c27a535
0,,19,12,14,3183,95,9,14,88,,3,,14,68fd1e64,5dac953d,d032c263,c18be181,4cf72387,fe6b92e5,12c61956,37e4aa92,a73ee510,52486df2,94d2aad8,dfbb09fb,f23a3825,1adce6ef,dd72d95b,84898b2a,e5ba7672,2c98cd83,,,0014c32a,,3a171ecb,3b183c5c,,
0,0,51,1,1,2714,6,1,3,16,0,1,,1,8cf07265,4f25e98b,da9c4da6,7202d60e,25c83c98,,38eb9cf4,0b153874,a73ee510,2462946f,7f8ffe57,3a1edcfe,46f42a63,b28479f6,8ab5b746,2dcac14c,07c540c4,7ef5affa,04de9d96,b1252a9d,39fb77ef,,32c7478e,8ab008a4,001f3601,340df6f1
0,,57,,9,8517,,,37,,,,,25,9a89b36c,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,c0527891,0b153874,a73ee510,3b08e48b,ab60c4de,ae1bb660,c2e887fc,b28479f6,bffbd637,bad5ee18,07c540c4,bbf70d82,,,0429f84b,,3a171ecb,c0d61a5c,,
0,4,51,30,11,69,20,26,14,81,1,13,,14,17f69355,38a947a1,8512d54d,7031bb66,25c83c98,fbad5c96,1c86e0eb,5b392875,a73ee510,4cd49990,755e4a50,e2163351,5978055e,b28479f6,46ed0b3c,beef16d6,e5ba7672,2c6cb693,,,4645d72c,ad3062eb,32c7478e,b258af68,,
0,1,537,3,2,452,11,2,19,80,1,2,,2,05db9164,dd8c896e,5d058893,13508380,4cf72387,,fe4e75fa,0b153874,a73ee510,6aea41c7,8f4f8f83,8f506474,8828a59c,07d13a8f,95275a51,8b14a823,07c540c4,3182300e,1d1eb838,b1252a9d,6e22d05e,,93bad2c0,45ab94c8,010f6491,c84c4aec
0,,491,5,1,65005,,,1,,,,0,1,885aeecb,85ba09f0,3759cc76,76e4d2e8,25c83c98,,301e3e06,0b153874,7cc72ec2,980d90f4,df29f7bb,8476d7ec,67b031b4,07d13a8f,6253e3cb,0d860659,3486227d,0fc6cea4,,,71fab818,,32c7478e,adc36d25,,
0,0,1,12,17,4258,57,4,30,56,0,1,3,17,885aeecb,38d50e09,15e1524a,f438658e,25c83c98,,c415ae55,0b153874,a73ee510,f3678585,c4525253,b94e4985,2648f8ef,07d13a8f,e2275836,8fb26375,27c07bd6,fffe2a63,21ddcdc9,b1252a9d,c7cf9eeb,,32c7478e,df487a73,001f3601,c27f155b
0,,1,12,,513215,,0,7,2,,0,,,05db9164,38d50e09,0ed61dd5,5f7bee64,25c83c98,7e0ccccf,301e3e06,0b153874,7cc72ec2,980d90f4,df29f7bb,7e4dff2f,67b031b4,b28479f6,7501d6be,24a83ae6,d4bb7bd8,f855e3f0,21ddcdc9,5840adea,142e9619,,32c7478e,9117a34a,001f3601,984e0db0
0,,0,,2,34505,,0,2,8,,0,,2,05db9164,b961056b,4452b673,4120ff84,25c83c98,fbad5c96,ec46a16c,1f89b562,a73ee510,90cd29db,c22febf3,e0d09950,5a504385,1adce6ef,5e163f0f,74d94cf6,e5ba7672,c24ac50d,,,32934fa7,ad3062eb,3a171ecb,f1a27f66,,
0,13,1,11,2,10,2,13,2,2,1,1,1,2,68fd1e64,80e26c9b,c78cc05a,336293cb,b0530c50,,3625547a,0b153874,a73ee510,d78294fb,a7b7cb1b,55f2258c,4c8b03dc,b28479f6,4c1df281,2bde2a0f,3486227d,f54016b9,21ddcdc9,5840adea,80641a43,,bcdee96c,1793a828,e8b83407,705ee187
0,0,2,25,14,8583,,0,28,215,0,0,,21,8cf07265,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,c8b9d4a6,0b153874,a73ee510,3b08e48b,7397d690,ae1bb660,253a4ca5,07d13a8f,41f10449,bad5ee18,e5ba7672,698d1c68,,,0429f84b,c9d4222a,423fab69,c0d61a5c,,
0,0,0,1,1,4217,197,121,6,556,0,22,,1,3c9d8785,d833535f,b00d1501,d16679b9,25c83c98,fe6b92e5,bbfdb5e8,0b153874,a73ee510,7e608e32,ba2ce7a2,e0d76380,bad22647,b28479f6,a66dcf27,1203a270,e5ba7672,7b49e3d2,,,73d06dde,c9d4222a,423fab69,aee52b6f,,
0,,284,2,2,,,0,2,2,,0,,2,2d4ea12b,38a947a1,d1dc1d7e,6a14f9b9,25c83c98,fbad5c96,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,d1218b0f,6e5da64f,07d13a8f,46df822a,f8b34416,2005abd1,c9ac134a,,,f3ddd519,,32c7478e,b34f3128,,
0,0,77,1,1,20556,782,6,39,160,0,1,,1,05db9164,08d6d899,9143c832,f56b7dd5,25c83c98,fbad5c96,51794392,0b153874,a73ee510,b5489539,3a403d8c,ae1bb660,b132c838,b28479f6,bffbd637,bad5ee18,e5ba7672,bbf70d82,,,0429f84b,,bcdee96c,c0d61a5c,,
0,2,441,,,223,0,11,2,42,1,7,0,,05db9164,2705da39,f48b6eed,4ade2e41,25c83c98,,4b219154,0b153874,a73ee510,7259dc52,f25fe7e9,8e887a98,dd183b4c,b28479f6,d420da19,b6cd6886,27c07bd6,66c3058a,,,c4f787fe,,32c7478e,043ce596,,
1,0,-1,,,7011,56,66,0,523,0,15,,,5bfa8ab5,207b2d81,a1bd20a5,cc4ecbc8,4cf72387,7e0ccccf,9d38b00d,5b392875,a73ee510,f6540b40,d39dfd5d,934e0e45,52542824,cfef1c29,dad721df,1f2e9dec,e5ba7672,25c88e42,21ddcdc9,b1252a9d,70df13c5,,423fab69,8fc66e78,001f3601,f37f3967
0,,2,21,21,54,,0,21,21,,0,,21,9a89b36c,38a947a1,dbd1e7b4,1a0d796e,4cf72387,7e0ccccf,dd423537,5b392875,a73ee510,3b08e48b,35fea499,4d360c97,5e1dbb3c,b28479f6,bcf15323,81246ba8,1e88c74f,2a5c1ed3,,,86b10dda,c9d4222a,32c7478e,b258af68,,
0,2,8,37,12,10,12,4,13,140,1,2,,12,05db9164,4e8d18ed,892fc718,fd143ae6,25c83c98,,1e43bd3d,0b153874,a73ee510,3b08e48b,ac846092,94235c77,1668f3c7,1adce6ef,bbee52f9,c00ab85b,e5ba7672,47e4d79e,65b79aa2,5840adea,abec5c93,,32c7478e,1d987843,e8b83407,69134261
0,,1,1,5,48,,0,5,10,,0,,5,68fd1e64,207b2d81,6a061171,ef6ae422,25c83c98,13718bbd,7f9907fe,0b153874,a73ee510,d3cf8a36,a7b606c4,2dad7b23,eae197fd,07d13a8f,0c67c4ca,722ee340,8efede7f,395856b0,21ddcdc9,a458ea53,aec73e74,,3a171ecb,215dcc2f,001f3601,1d15466a
0,,39,11,10,27,,0,9,10,,0,,9,05db9164,46320fff,003f419b,ff852091,25c83c98,,09adc20b,0b153874,a73ee510,9ef16dec,a9b84bd5,349450bc,cdc2ccda,b28479f6,693474a8,6615ffe6,1e88c74f,d981a095,21ddcdc9,5840adea,3dd38d65,,3a171ecb,c2fe6ca4,c9f3bea7,984e0db0
0,,-1,67,33,1,370,2,43,136,,2,0,8,05db9164,38a947a1,,,5a3e1872,7e0ccccf,1fc0346b,0b153874,a73ee510,2c443d6f,c1ee56d0,,ebd756bd,07d13a8f,3584bf71,,e5ba7672,0ac416c5,,,,,32c7478e,,,
1,1,78,2,2,162,2,48,23,156,1,10,,2,05db9164,38a947a1,d18332b6,3bdd0623,25c83c98,,1c86e0eb,1f89b562,a73ee510,43daf709,755e4a50,745fb795,5978055e,b28479f6,46ed0b3c,4588a89d,e5ba7672,2c6cb693,,,b5af3b4e,,3a171ecb,b258af68,,
0,,4,9,8,7346,31,12,9,29,,3,,8,5a9ed9b0,38a947a1,ac195d92,e55570f2,25c83c98,fbad5c96,d5f62b87,1f89b562,a73ee510,9d111e26,434d6c13,0093d6db,7301027a,07d13a8f,1ac8e354,7ea5a18c,27c07bd6,1cb978cf,,,4e275335,ad3062eb,423fab69,f4e98c72,,
1,2,7,2,,646,2,3,4,10,1,2,3,,05db9164,cbafb605,b009d929,c7043c4b,4cf72387,fbad5c96,468a0854,0b153874,a73ee510,3b08e48b,a60de4e5,3563ab62,605bbc24,1adce6ef,4909d3b5,b688c8cc,27c07bd6,08d65fe0,21ddcdc9,5840adea,2754aaf1,c9d4222a,32c7478e,3b183c5c,2bf691b1,029d11c0
0,,185,1,,7688,,0,4,43,,0,,,05db9164,58e67aaf,79c84135,8599e2a2,25c83c98,7e0ccccf,b9ac220a,0b153874,a73ee510,f34ed412,192461f2,4f230359,bd91360a,07d13a8f,10935a85,7b31c46c,1e88c74f,c21c3e4c,21ddcdc9,a458ea53,08254b44,,c7dc6720,3fdb382b,b9266ff0,49d68486
0,,1294,,,9097,,0,0,127,,0,0,,68fd1e64,38a947a1,8512d54d,7031bb66,384874ce,7e0ccccf,ded775e6,37e4aa92,a73ee510,94b59629,ecc49d51,e2163351,640a9a33,b28479f6,bcf15323,beef16d6,3486227d,2a5c1ed3,,,4645d72c,,32c7478e,b258af68,,
0,2,0,9,6,1385,20,4,10,10,1,2,,10,68fd1e64,38d50e09,948ee031,b7ab56a2,30903e74,7e0ccccf,4aa938fc,0b153874,a73ee510,03e48276,7e40f08a,42bee2f2,1aa94af3,07d13a8f,e2275836,67b3c631,e5ba7672,fffe2a63,21ddcdc9,b1252a9d,bd074856,,3a171ecb,df487a73,001f3601,c27f155b
0,,5,3,1,18902,,0,3,43,,0,,1,05db9164,38a947a1,8eea8987,4ea7e555,25c83c98,7e0ccccf,066186ba,25239412,a73ee510,3b08e48b,57784783,ad78a44d,493fa4dc,b28479f6,8c7816d3,16c0c050,776ce399,7c21218c,,,e5440877,,3a171ecb,b258af68,,
0,0,-1,,,2286,41,8,5,171,0,5,,,05db9164,421b43cd,e5c5674f,29998ed1,25c83c98,fbad5c96,9c8ed289,c8ddd494,a73ee510,d3cf8a36,a7b606c4,6aaba33c,eae197fd,b28479f6,2d0bb053,b041b04a,07c540c4,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
0,,251,4,0,223,19,10,1,30,,4,0,2,be589b51,ef69887a,70b76ff0,82cc8473,4cf72387,fbad5c96,9a58465b,a61cc0ef,a73ee510,3b08e48b,a1288914,7bc717e7,919200e1,b28479f6,902a109f,f8359ae4,e5ba7672,4bcc9449,21ddcdc9,b1252a9d,1a1bfe42,,32c7478e,4061bd07,e8b83407,cc247b9a
0,,37,22,23,9175,95,4,25,81,,2,0,23,05db9164,d97d4ce8,8933e0f0,e5d4c5ff,25c83c98,,516d14cd,0b153874,a73ee510,998b0039,d0c3ead8,e5967049,a7de95c2,07d13a8f,311bf554,f327e411,e5ba7672,bc6f1d9c,21ddcdc9,a458ea53,ae90cc8b,,32c7478e,6c1cdd05,ea9a246c,2a4caf7c
0,3,1,189,10,61,29,15,16,22,1,8,0,13,05db9164,1cfdf714,c354ed5a,33819e09,4cf72387,fbad5c96,e5332619,5b392875,a73ee510,5162b19c,9a3e4210,235fdfda,d2243160,1adce6ef,f3002fbd,2d450bfe,8efede7f,e88ffc9d,645ae380,a458ea53,1eb4e3b2,,32c7478e,4bc002ef,cb079c2d,d87d2a21
1,1,2005,16,0,607,43,118,24,493,1,13,0,15,05db9164,207b2d81,905a7b53,0e5acd1d,25c83c98,fbad5c96,1771cc97,0b153874,a73ee510,03e48276,0983d89c,bac9dcdb,1aa94af3,b28479f6,4e9e3b1e,301d75b3,e5ba7672,157482f0,21ddcdc9,b1252a9d,278a31a1,c0061c6d,32c7478e,5bceb83a,001f3601,fdd86175
0,5,0,10,4,1,3,18,13,50,1,4,,3,05db9164,8cc9c66e,abe24ffa,f922efad,25c83c98,7e0ccccf,05adf7a2,37e4aa92,a73ee510,3b08e48b,be28d080,f4eea983,c612254f,1adce6ef,ceb8574f,3f8c9229,e5ba7672,a6f5dd38,21ddcdc9,5840adea,98040c74,,423fab69,b34f3128,2bf691b1,bddc0140
0,,236,,,15089,,0,0,2,,0,,,05db9164,4f25e98b,2aec30b4,d08df400,25c83c98,6f6d9be8,271555b7,1f89b562,a73ee510,3b08e48b,db1106ce,c6f7eb6b,e7c4888d,b28479f6,8ab5b746,5c5ab412,1e88c74f,7ef5affa,2c434f3e,b1252a9d,e91dcc7a,,32c7478e,3fdb382b,001f3601,49d68486
0,0,8,,2,3362,24,8,8,24,0,2,0,2,5a9ed9b0,e112a9de,4098d6ac,22504558,25c83c98,7e0ccccf,80d2263e,25239412,a73ee510,f1cc6fa4,9d7e66c3,90edbc51,df957573,07d13a8f,6ea6312e,9e0369ab,e5ba7672,63226d20,,,405920eb,c9d4222a,423fab69,8f079aa5,,
1,2,2,4,5,80,5,2,5,5,1,1,,5,87552397,207b2d81,6a061171,ef6ae422,25c83c98,3bf701e7,dc7659bd,5b392875,a73ee510,49d1ad89,e51ddf94,2dad7b23,3516f6e6,64c94865,11b2ae92,722ee340,07c540c4,395856b0,21ddcdc9,b1252a9d,aec73e74,,3a171ecb,215dcc2f,001f3601,7f3a7824
0,0,94,,1,5706,80,21,0,98,0,2,,1,ae82ea21,80e26c9b,e6cdc121,913074e9,25c83c98,fe6b92e5,ea7a79db,0b153874,a73ee510,7d3f8124,7760d878,5c3bfb2c,8c2b39b2,b28479f6,4c1df281,7e3ee93d,e5ba7672,f54016b9,21ddcdc9,b1252a9d,6d9f23b4,,3a171ecb,be345fea,e8b83407,01e01ee8
0,1,2,38,29,1,3,17,30,180,1,6,,3,05db9164,38a947a1,7acbdeb5,bc5f5426,25c83c98,7e0ccccf,77e91f62,0b153874,a73ee510,ca2f139a,7defe259,b6afd7f7,11fa2c12,07d13a8f,b4bf951e,04f520e6,e5ba7672,e46d32b4,,,a8c1f79b,,55dd3565,6efc9bbd,,
1,,0,1,2,7107,18,1,3,17,,1,0,2,8cf07265,0468d672,d22cb7c3,3569029f,25c83c98,fbad5c96,8221f190,0b153874,a73ee510,2c443d6f,6a3de4e2,3ec0fcd7,a4b5da60,b28479f6,661da0ed,862ddefe,e5ba7672,d53925d9,21ddcdc9,b1252a9d,87648e1d,c9d4222a,32c7478e,cb90e29f,ea9a246c,074bb89f
0,11,20,4,8,1344,10,40,3,10,0,2,0,8,05db9164,80e26c9b,881a39b5,c35b84a2,25c83c98,7e0ccccf,9862df9c,0b153874,a73ee510,9d109687,51ef0313,4bb7a280,e8f6ccfe,07d13a8f,19da88a6,c0d9bff4,3486227d,12195b22,21ddcdc9,b1252a9d,4e464b0a,,32c7478e,1793a828,e8b83407,28f3d990
1,0,1,,1,4641,132,32,42,194,0,4,,38,68fd1e64,6cb60366,,,25c83c98,13718bbd,46f8dc78,062b5529,a73ee510,4e888685,1675e254,,a62cc8e7,051219e6,e8d38d55,,e5ba7672,b1214b1e,,,,,423fab69,,,
1,9,-1,,,712,13,16,20,39,1,5,0,,5a9ed9b0,287130e0,,,25c83c98,3bf701e7,ce4f7f55,0b153874,a73ee510,099b68bd,38f692a7,,6e5da64f,b28479f6,9efd8b77,,27c07bd6,891589e7,21ddcdc9,5840adea,,c9d4222a,32c7478e,,ea9a246c,2ddaef64
0,0,0,15,3,41624,616,0,5,511,0,0,,3,8cf07265,287130e0,973d1087,1e5e2162,25c83c98,,91992e62,25239412,7cc72ec2,8b7e21f6,40862c01,93aca4be,0f39538f,07d13a8f,10040656,ab9b38cf,07c540c4,891589e7,21ddcdc9,a458ea53,94350427,,32c7478e,471f55fb,e8b83407,cb1956a3
0,,2337,,1,8560,,0,0,11,,0,,1,5a9ed9b0,207b2d81,65607848,7a739d42,3ca0f876,13718bbd,ca280131,66f29b89,a73ee510,3b08e48b,868a9e47,58370216,fc5dea81,07d13a8f,950307af,d9a33330,e5ba7672,966c77d8,21ddcdc9,5840adea,08381b15,,32c7478e,9fa3e01a,001f3601,a68ab18c
0,0,180,24,22,2813,101,23,41,51,0,1,,22,68fd1e64,421b43cd,661e3c77,29998ed1,b0530c50,fbad5c96,dc7659bd,1f89b562,a73ee510,b883655e,e51ddf94,6aaba33c,3516f6e6,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,ad3062eb,3a171ecb,b34f3128,,
1,1,70,,4,1,0,4,10,29,1,2,,0,68fd1e64,38a947a1,e058fc3c,2192038e,43b19349,fe6b92e5,9a4f2943,0b153874,a73ee510,86b46b2e,4a00b569,f7cbe917,42ef23bb,b28479f6,e8b24d08,0c6b4ad6,e5ba7672,4427594e,,,f6e3bd9c,,dbb486d7,9e07eb4a,,
0,,193,1,3,4337,80,6,16,91,,2,,3,05db9164,38d50e09,c86b2d8d,657dc3b9,4cf72387,7e0ccccf,4e4c09c1,0b153874,a73ee510,3b08e48b,ac043af0,1ca7a526,2f3c8347,b28479f6,06373944,ba46c3a1,e5ba7672,fffe2a63,21ddcdc9,b1252a9d,eb0fc6f8,,32c7478e,df487a73,001f3601,c27f155b
0,,1,67,15,16879,29,1,15,29,,1,,15,05db9164,09e68b86,5a51dce8,bc382061,25c83c98,,ba5d4b88,0b153874,a73ee510,d2fb7177,c30e7b00,3196a7b2,4f8670dc,1adce6ef,dbc5e126,f0e55a45,d4bb7bd8,5aed7436,dcb7a0e1,b1252a9d,e02b944e,,32c7478e,1793a828,e8b83407,621580c0
1,,7,9,1,15835,70,2,1,68,,1,,1,68fd1e64,207b2d81,b14c7e66,3f5113aa,25c83c98,fe6b92e5,840c9106,5b392875,a73ee510,094e5a3b,45ca0a69,06ef2e30,17bb51e8,64c94865,11b2ae92,b51f7d70,07c540c4,395856b0,21ddcdc9,a458ea53,3e0eac85,,32c7478e,5dc0fb44,001f3601,e62493b7
0,,0,5,,12358,,0,0,44,,0,,,be589b51,92a5b341,8eda6c37,ed9c6f56,25c83c98,7e0ccccf,ad3508b1,0b153874,a73ee510,79f15f43,ad757a5a,298c2c8c,93b18cb5,1adce6ef,0a0fde84,965234e4,e5ba7672,a7e6c628,21ddcdc9,5840adea,8cc590e4,,423fab69,29b770ef,e8b83407,cdf9f236
0,,135,6,3,15521,143,1,5,83,,1,,3,68fd1e64,207b2d81,905a7b53,0e5acd1d,25c83c98,7e0ccccf,7a0ebef1,37e4aa92,a73ee510,3b08e48b,ef379d27,bac9dcdb,a22b1944,07d13a8f,1247bc49,301d75b3,07c540c4,157482f0,21ddcdc9,b1252a9d,278a31a1,,32c7478e,5bceb83a,001f3601,c99deada
0,,0,55,25,10100,,0,39,80,,0,,37,5a9ed9b0,207b2d81,e132d976,9bb68660,25c83c98,fe6b92e5,c34c3067,0b153874,a73ee510,efea433b,cff871dc,3d23dcb0,64533206,b28479f6,c6438ddb,a5285f09,d4bb7bd8,fa0643ee,21ddcdc9,a458ea53,d9f6ea24,,32c7478e,f54f8489,001f3601,c62f65c9
1,5,1,4,5,767,11,58,11,166,1,12,0,5,5bfa8ab5,38a947a1,44f75fd5,826ec973,25c83c98,,272d4827,0b153874,a73ee510,2e546b3f,dcea998f,c9c97754,55be071f,64c94865,a4af2257,87ebebae,e5ba7672,4b3a0732,,,3e650598,,32c7478e,2a46f54f,,
1,,1,14,11,1442,128,174,30,175,,10,0,22,05db9164,c66fca21,843b5753,4b1aa0a6,25c83c98,7e0ccccf,d20b4953,5b392875,a73ee510,fa7d0797,46febd4d,ade25e80,949ea585,07d13a8f,e25cc91e,52add996,27c07bd6,1304f63b,21ddcdc9,b1252a9d,d4883348,ad3062eb,32c7478e,fd18e499,010f6491,d0e00e29
0,,0,7,,18694,,0,4,1,,0,,,8cf07265,58e67aaf,c281d6d1,82d1d549,384874ce,7e0ccccf,b3e8889a,0b153874,a73ee510,cac43882,17586bd8,166d90ed,4c9ff09f,1adce6ef,d002b6d9,8347dfd9,1e88c74f,c21c3e4c,5837ec60,a458ea53,c9ef6c7a,,423fab69,4dd68a4b,9b3e8820,a7ca35cc
0,0,483,1,,9059,596,5,18,50,0,1,,,5a9ed9b0,2a69d406,65c0d5a6,13508380,30903e74,,a879efe1,062b5529,a73ee510,38758c92,bf4de37f,d2ac2ecb,f81d2620,07d13a8f,3b2d8705,394253ed,e5ba7672,642f2610,55dd3565,b1252a9d,8b3d7a33,,32c7478e,45ab94c8,2bf691b1,c84c4aec
1,,144,1,1,3057,38,3,6,37,,1,3,1,05db9164,3f0d3f28,18a5bff2,fb148005,25c83c98,fbad5c96,15eea2bb,5b392875,a73ee510,0ed4b00d,e192b186,fb89643a,7df3a6c1,1adce6ef,14108df6,bfd6424c,27c07bd6,88416823,,,035da5f9,ad3062eb,423fab69,e5fca70a,,
0,,2,4,7,25011,257,1,7,93,,1,,7,05db9164,d833535f,b00d1501,d16679b9,25c83c98,7e0ccccf,dc7659bd,0b153874,a73ee510,49d1ad89,e51ddf94,e0d76380,3516f6e6,cfef1c29,7e1a4d8a,1203a270,07c540c4,281769c2,,,73d06dde,c9d4222a,3a171ecb,aee52b6f,,
